OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-1365,2020-025BM,2026-01-02T19:12:41.999990,15.06399743,.0001152,53.0541,42.4058,77.7227,163.0861,0,C,45590,2,1,.31233E-3,.46622E-4,0,0.263,SpaceX-E
STARLINK-1443,2020-035D,2026-01-02T20:29:41.999971,15.06420571,.0001025,53.0540,2.1671,88.0034,162.9866,0,C,45660,2,1,-.13394E-2,-.19992E-3,0,0.692,SpaceX-E
STARLINK-1446,2020-035G,2026-01-02T20:54:41.999962,15.39843482,.0005807,53.0261,311.2942,72.0913,307.5513,0,C,45663,2,1,.64151E-3,.25942E-3,0,0.258,SpaceX-E
STARLINK-1448,2020-035J,2026-01-02T20:37:42.000010,15.06493662,.0001334,53.0555,2.1411,88.8697,172.1232,0,C,45665,2,1,-.34228E-2,-.51147E-3,0,0.816,SpaceX-E
STARLINK-1451,2020-035M,2026-01-02T20:37:42.000010,15.06586447,.0001626,53.0550,2.4581,86.6433,155.1980,0,C,45668,2,1,.29132E-2,.43754E-3,0,0.267,SpaceX-E
STARLINK-1452,2020-035N,2026-01-02T20:47:41.999971,15.34554816,.0003069,53.0381,332.7091,128.5206,318.8392,0,C,45669,2,1,.36082E-2,.12328E-2,0,0.256,SpaceX-E
STARLINK-1453,2020-035P,2026-01-02T20:57:42.000019,15.38835355,.0005564,53.0546,326.9724,85.2831,280.3864,0,C,45670,2,1,.35017E-2,.13748E-2,0,0.248,SpaceX-E
STARLINK-1454,2020-035Q,2026-01-02T20:40:41.999981,15.06358543,.0001403,53.0543,2.1363,80.8317,51.6404,0,C,45671,2,1,.11057E-2,.16492E-3,0,0.271,SpaceX-E
STARLINK-1456,2020-035S,2026-01-02T20:55:42.000010,15.36911499,.0003906,53.0548,359.0188,66.1129,178.8281,0,C,45673,2,1,.31059E-2,.11442E-2,0,0.275,SpaceX-E
STARLINK-1457,2020-035T,2026-01-02T20:54:41.999962,15.53144330,.001251,53.0517,346.5305,48.6446,28.3541,0,C,45674,2,1,.30577E-2,.19752E-2,0,0.270,SpaceX-E
STARLINK-1458,2020-035U,2026-01-02T20:24:41.999990,15.06386971,.000139,53.0540,2.1815,81.2228,290.9186,0,C,45675,2,1,-.10298E-3,-.15365E-4,0,0.254,SpaceX-E
STARLINK-1460,2020-035V,2026-01-02T20:26:42.000000,15.06397845,.0001285,53.0541,2.1757,90.4548,89.2209,0,C,45676,2,1,-.55195E-3,-.82358E-4,0,0.423,SpaceX-E
STARLINK-1392,2020-035W,2026-01-02T20:37:42.000010,15.06433196,.0001451,53.0531,2.1441,91.0836,70.0264,0,C,45677,2,1,-.17849E-2,-.26646E-3,0,0.559,SpaceX-E
STARLINK-1394,2020-035Y,2026-01-02T20:55:42.000010,15.37546614,.0003223,53.0549,349.0761,75.9717,272.1551,0,C,45679,2,1,.31906E-2,.12E-2,0,0.272,SpaceX-E
STARLINK-1402,2020-035AE,2026-01-02T20:38:41.999971,15.34353590,.000884,53.0536,334.3194,43.0354,135.7139,0,C,45685,2,1,.34946E-2,.11875E-2,0,0.251,SpaceX-E
STARLINK-1404,2020-035AF,2026-01-02T20:41:42.000029,15.06467426,.0001365,53.0540,352.1318,93.1203,317.9635,0,C,45686,2,1,-.32463E-2,-.48479E-3,0,0.635,SpaceX-E
STARLINK-1413,2020-035AJ,2026-01-02T20:40:41.999981,15.06421616,.0001353,53.0541,352.1314,95.4850,211.9308,0,C,45689,2,1,-.15602E-2,-.23286E-3,0,0.501,SpaceX-E
STARLINK-1417,2020-035AN,2026-01-02T20:56:41.999971,15.08862906,.0005751,53.0533,351.7187,46.8948,168.8236,0,C,45693,2,1,.30545E-2,.48831E-3,0,0.267,SpaceX-E
STARLINK-1420,2020-035AQ,2026-01-02T20:36:41.999962,15.06362897,.0001483,53.0553,332.1357,75.7966,231.6976,0,C,45695,2,1,.12693E-2,.18935E-3,0,0.259,SpaceX-E
STARLINK-1422,2020-035AR,2026-01-02T20:16:42.000038,15.06403922,.0001449,53.0531,352.2087,84.5698,92.4249,0,C,45696,2,1,-.84958E-3,-.12678E-3,0,0.407,SpaceX-E
STARLINK-1351,2020-035AS,2026-01-02T20:50:42.000029,15.10246062,.0001858,53.0543,331.8281,104.3307,113.6069,0,C,45697,2,1,.25188E-2,.41805E-3,0,0.254,SpaceX-E
STARLINK-1398,2020-035AU,2026-01-02T20:43:42.000038,15.65428867,.0007187,53.0455,268.7821,98.2552,323.1472,0,C,45699,2,1,.16896E-2,.17376E-2,0,0.268,SpaceX-E
STARLINK-1400,2020-035AV,2026-01-02T20:39:42.000019,15.06368282,.0001454,53.0539,332.1341,80.2846,93.3570,0,C,45700,2,1,.13187E-2,.19676E-3,0,0.261,SpaceX-E
STARLINK-1403,2020-035AW,2026-01-02T20:41:42.000029,15.06472073,.0001452,53.0543,332.1295,82.3891,298.7802,0,C,45701,2,1,-.43959E-2,-.65623E-3,0,0.667,SpaceX-E
STARLINK-1407,2020-035AY,2026-01-02T20:47:41.999971,15.47801820,.0004873,53.0396,273.5263,239.2379,301.3192,0,C,45703,2,1,.20022E-2,.1063E-2,0,0.255,SpaceX-E
STARLINK-1411,2020-035BB,2026-01-02T20:48:42.000019,15.51210645,.0002516,53.0495,300.2704,121.7376,243.8273,0,C,45706,2,1,.14332E-2,.85722E-3,0,0.258,SpaceX-E
STARLINK-1423,2020-035BF,2026-01-02T20:31:41.999981,15.06368707,.0001316,53.0540,332.1602,86.1582,117.3668,0,C,45710,2,1,.1101E-2,.16427E-3,0,0.246,SpaceX-E
STARLINK-1433,2020-035BG,2026-01-02T20:32:42.000029,15.06385795,.0001406,53.0555,332.1584,82.3391,224.8323,0,C,45711,2,1,.12945E-2,.19324E-3,0,0.260,SpaceX-E
STARLINK-1434,2020-035BH,2026-01-02T20:38:41.999971,15.19979050,.0002867,53.0484,323.2898,29.3384,189.2965,0,C,45712,2,1,.34332E-2,.75156E-3,0,0.248,SpaceX-E
STARLINK-1465,2020-038B,2026-01-02T20:40:41.999981,15.06380696,.0001316,53.0520,172.1308,91.2045,66.2504,0,C,45731,2,1,.50805E-3,.75806E-4,0,0.257,SpaceX-E
STARLINK-1471,2020-038F,2026-01-02T20:29:41.999971,15.44154952,.0001809,53.0503,96.2575,58.0748,296.8037,0,C,45735,2,1,.75845E-3,.35419E-3,0,0.257,SpaceX-E
STARLINK-1474,2020-038J,2026-01-02T20:24:41.999990,15.81661350,.0004694,53.0309,39.1926,57.9018,312.1665,0,C,45738,2,1,.89982E-3,.18637E-2,0,0.301,SpaceX-E
STARLINK-1480,2020-038M,2026-01-02T20:52:42.000038,15.36584099,.0001009,53.0538,169.5510,61.7046,105.9632,0,C,45741,2,1,.25562E-2,.93096E-3,0,0.244,SpaceX-E
STARLINK-1500,2020-038Q,2026-01-02T20:34:42.000038,15.31056544,.0002669,53.0374,140.6604,57.2410,117.7347,0,C,45744,2,1,.14223E-2,.43414E-3,0,0.248,SpaceX-E
STARLINK-1504,2020-038S,2026-01-02T20:49:41.999981,15.47957484,.0002158,53.0249,98.5992,12.1298,240.1018,0,C,45746,2,1,.11319E-2,.60301E-3,0,0.266,SpaceX-E
STARLINK-1506,2020-038T,2026-01-02T20:03:42.000019,15.23801205,.0003579,53.0755,146.4364,71.6756,140.9144,0,C,45747,2,1,.88149E-3,.21562E-3,0,0.246,SpaceX-E
STARLINK-1464,2020-038X,2026-01-02T20:21:42.000019,15.06385618,.000112,53.0523,152.1904,92.6048,83.1577,0,C,45751,2,1,.92141E-3,.13752E-3,0,0.239,SpaceX-E
STARLINK-1477,2020-038AA,2026-01-02T20:26:42.000000,15.10267913,.0004635,53.0503,151.2613,156.2091,67.3786,0,C,45754,2,1,.38556E-2,.64084E-3,0,0.241,SpaceX-E
STARLINK-1478,2020-038AB,2026-01-02T20:11:41.999971,15.18142459,.0001153,53.0554,151.8551,84.4579,61.6045,0,C,45755,2,1,.45763E-1,.97466E-2,0,0.467,SpaceX-E
STARLINK-1484,2020-038AC,2026-01-02T18:56:42.000000,15.74472109,.0004101,53.0105,30.1989,47.4519,82.4418,0,C,45756,2,1,.91847E-3,.13736E-2,0,0.298,SpaceX-E
STARLINK-1493,2020-038AF,2026-01-02T20:45:41.999962,15.06382418,.0001307,53.0533,152.1142,90.6938,55.5887,0,C,45759,2,1,.77696E-3,.11595E-3,0,0.239,SpaceX-E
STARLINK-1494,2020-038AG,2026-01-02T20:40:41.999981,15.57371149,.0001873,53.0515,115.6787,220.4088,84.9472,0,C,45760,2,1,.91393E-3,.68432E-3,0,0.258,SpaceX-E
STARLINK-1502,2020-038AL,2026-01-02T20:37:42.000010,15.06376938,.0001403,53.0520,152.1415,86.5329,209.6090,0,C,45764,2,1,.81038E-3,.12092E-3,0,0.244,SpaceX-E
STARLINK-1470,2020-038AU,2026-01-02T20:54:41.999962,15.22684364,.0003469,53.0474,118.4848,130.5070,174.2596,0,C,45772,2,1,.70904E-3,.16776E-3,0,0.250,SpaceX-E
STARLINK-1482,2020-038AV,2026-01-02T20:28:42.000010,15.06376468,.0001363,53.0552,132.1687,87.5536,4.6866,0,C,45773,2,1,.12864E-2,.19198E-3,0,0.244,SpaceX-E
STARLINK-1496,2020-038BC,2026-01-02T20:54:41.999962,15.36501278,.0001328,53.0555,129.9344,85.2219,310.8423,0,C,45780,2,1,.80992E-3,.29359E-3,0,0.245,SpaceX-E
STARLINK-1497,2020-038BD,2026-01-02T20:42:41.999990,15.77253043,.0005502,53.0319,51.2014,24.6675,260.1259,0,C,45781,2,1,.17882E-2,.30463E-2,0,0.308,SpaceX-E
STARLINK-1510,2020-038BG,2026-01-02T20:55:42.000010,16.16681173,.0006423,53.0126,16.7392,44.3661,269.3444,0,C,45784,2,1,.10405E-2,.18516E-1,0,1.877,SpaceX-E
STARLINK-1513,2020-038BJ,2026-01-02T20:43:42.000038,15.06383368,.0001321,53.0547,132.1239,86.0248,82.7268,0,C,45786,2,1,.76461E-3,.11411E-3,0,0.240,SpaceX-E
STARLINK-1522,2020-055A,2026-01-02T20:35:42.000000,15.06398839,.0001356,53.0538,62.1482,95.5092,148.0352,0,C,46027,2,1,-.18165E-5,-.27112E-6,0,0.495,SpaceX-E
STARLINK-1523,2020-055B,2026-01-02T20:04:41.999981,15.06393880,.0001423,53.0535,62.2477,90.8861,315.8702,0,C,46028,2,1,.69392E-3,.10358E-3,0,0.391,SpaceX-E
STARLINK-1526,2020-055C,2026-01-02T20:35:42.000000,15.06413717,.0001367,53.0542,62.1479,90.8642,112.7286,0,C,46029,2,1,.53084E-4,.79262E-5,0,0.524,SpaceX-E
STARLINK-1555,2020-055F,2026-01-02T20:44:42.000000,15.06429927,.0001187,53.0537,62.1202,87.3127,230.1562,0,C,46032,2,1,-.9702E-3,-.14487E-3,0,0.681,SpaceX-E
STARLINK-1556,2020-055G,2026-01-02T19:51:41.999962,15.06420546,.0001343,53.0542,62.2859,95.6026,122.1447,0,C,46033,2,1,.35948E-3,.53692E-4,0,0.495,SpaceX-E
STARLINK-1557,2020-055H,2026-01-02T20:02:41.999971,15.06412586,.0001239,53.0541,62.2510,85.9376,153.2825,0,C,46034,2,1,-.15032E-3,-.22443E-4,0,0.372,SpaceX-E
STARLINK-1558,2020-055J,2026-01-02T20:32:42.000029,15.06385128,.0001388,53.0530,62.1604,90.0193,222.2646,0,C,46035,2,1,.39657E-3,.59176E-4,0,0.386,SpaceX-E
STARLINK-1560,2020-055K,2026-01-02T20:37:42.000010,15.06423499,.0001408,53.0534,62.1448,90.3731,320.7208,0,C,46036,2,1,-.46673E-3,-.69693E-4,0,0.588,SpaceX-E
STARLINK-1567,2020-055M,2026-01-02T20:20:41.999971,15.06394090,.0001315,53.0536,62.1960,100.4273,186.6102,0,C,46038,2,1,.53297E-3,.79553E-4,0,0.431,SpaceX-E
STARLINK-1569,2020-055N,2026-01-02T20:41:42.000029,15.06410681,.0001296,53.0531,62.1307,88.3890,237.7409,0,C,46039,2,1,.36685E-3,.54779E-4,0,0.408,SpaceX-E
STARLINK-1582,2020-055S,2026-01-02T20:20:41.999971,15.06414896,.0001421,53.0536,62.1955,95.5487,111.5045,0,C,46043,2,1,-.37928E-3,-.56624E-4,0,0.575,SpaceX-E
STARLINK-1591,2020-055U,2026-01-02T20:17:42.000000,15.06400325,.0001465,53.0543,62.2052,90.9985,324.7248,0,C,46045,2,1,.29093E-3,.43429E-4,0,0.477,SpaceX-E
STARLINK-1524,2020-055W,2026-01-02T20:28:42.000010,15.06395154,.0001424,53.0536,52.1705,97.1575,255.0036,0,C,46047,2,1,-.37769E-4,-.56364E-5,0,0.477,SpaceX-E
STARLINK-1527,2020-055X,2026-01-02T20:18:41.999962,15.06409110,.0001261,53.0535,52.2015,89.9061,244.5979,0,C,46048,2,1,-.46072E-3,-.68769E-4,0,0.570,SpaceX-E
STARLINK-1540,2020-055AA,2026-01-02T20:44:42.000000,15.06401387,.0001367,53.0541,52.1209,95.0565,157.4065,0,C,46051,2,1,-.56404E-4,-.84187E-5,0,0.488,SpaceX-E
STARLINK-1541,2020-055AB,2026-01-02T20:40:41.999981,15.06405207,.0001262,53.0543,52.1325,89.5545,227.8516,0,C,46052,2,1,-.29951E-3,-.44704E-4,0,0.539,SpaceX-E
STARLINK-1543,2020-055AC,2026-01-02T20:22:41.999981,15.06400041,.0001399,53.0544,52.1888,77.2542,152.2960,0,C,46053,2,1,-.53932E-4,-.80496E-5,0,0.453,SpaceX-E
STARLINK-1548,2020-055AD,2026-01-02T20:42:41.999990,15.06432376,.000159,53.0543,52.1267,93.5292,171.3887,0,C,46054,2,1,-.81038E-3,-.12102E-3,0,0.660,SpaceX-E
STARLINK-1554,2020-055AE,2026-01-02T20:38:41.999971,15.06390039,.000159,53.0541,52.1392,84.3245,245.5725,0,C,46055,2,1,.28108E-3,.41947E-4,0,0.410,SpaceX-E
STARLINK-1564,2020-055AH,2026-01-02T20:31:41.999981,15.06428594,.0001503,53.0550,52.6241,88.0498,155.0302,0,C,46058,2,1,-.47647E-3,-.71157E-4,0,0.584,SpaceX-E
STARLINK-1570,2020-055AJ,2026-01-02T20:30:42.000019,15.06393397,.0001201,53.0526,52.1672,89.3627,350.4317,0,C,46059,2,1,-.12239E-2,-.18255E-3,0,0.629,SpaceX-E
STARLINK-1572,2020-055AK,2026-01-02T20:25:42.000038,15.06413144,.0001485,53.0535,52.1796,90.6056,350.2846,0,C,46060,2,1,-.13468E-3,-.20109E-4,0,0.483,SpaceX-E
STARLINK-1573,2020-055AL,2026-01-02T20:20:41.999971,15.06419698,.0001283,53.0540,52.2327,90.0284,351.9891,0,C,46061,2,1,-.19889E-3,-.29698E-4,0,0.555,SpaceX-E
STARLINK-1577,2020-055AN,2026-01-02T20:36:41.999962,15.06394547,.0001492,53.0540,52.1448,81.2834,281.0335,0,C,46063,2,1,.25084E-3,.37437E-4,0,0.428,SpaceX-E
STARLINK-1583,2020-055AP,2026-01-02T20:11:41.999971,15.06409991,.0001211,53.0540,52.2239,102.0501,346.0943,0,C,46064,2,1,-.43634E-4,-.65143E-5,0,0.511,SpaceX-E
STARLINK-1525,2020-055AR,2026-01-02T20:04:41.999981,15.06413158,.0001457,53.0544,32.2446,95.1939,336.5752,0,C,46066,2,1,-.67036E-3,-.10006E-3,0,0.564,SpaceX-E
STARLINK-1536,2020-055AV,2026-01-02T20:25:42.000038,15.06426393,.0001547,53.0536,32.1790,85.3143,185.6758,0,C,46070,2,1,-.34284E-2,-.51136E-3,0,1.026,SpaceX-E
STARLINK-1542,2020-055AY,2026-01-02T20:37:42.000010,15.06422510,.0001466,53.0534,32.1415,82.5231,273.5695,0,C,46073,2,1,-.9604E-3,-.14338E-3,0,0.564,SpaceX-E
STARLINK-1549,2020-055AZ,2026-01-02T20:38:41.999971,15.06442415,.0001197,53.0536,32.1381,90.6853,349.1140,0,C,46074,2,1,-.12625E-2,-.18856E-3,0,0.645,SpaceX-E
STARLINK-1551,2020-055BA,2026-01-02T20:37:42.000010,15.06378372,.0001547,53.0543,32.1405,81.5344,214.4936,0,C,46075,2,1,.6399E-3,.95478E-4,0,0.316,SpaceX-E
STARLINK-1552,2020-055BB,2026-01-02T20:17:42.000000,15.06425158,.0001502,53.0542,32.2043,87.1174,353.5874,0,C,46076,2,1,-.10229E-2,-.15271E-3,0,0.560,SpaceX-E
STARLINK-1559,2020-055BC,2026-01-02T20:55:42.000010,15.23504653,.0001388,53.0338,18.8026,148.9242,141.7287,0,C,46077,2,1,.35366E-2,.85903E-3,0,0.274,SpaceX-E
STARLINK-1566,2020-055BE,2026-01-02T20:24:41.999990,15.06426245,.0001282,53.0533,32.1830,97.4020,269.7148,0,C,46079,2,1,-.90778E-3,-.13554E-3,0,0.602,SpaceX-E
STARLINK-1568,2020-055BF,2026-01-02T20:55:42.000010,15.41258515,.0002302,53.0637,345.6801,14.8402,160.9621,0,C,46080,2,1,.10709E-2,.45388E-3,0,0.273,SpaceX-E
STARLINK-1578,2020-055BH,2026-01-02T20:42:41.999990,15.06372924,.0001533,53.0537,32.1254,85.2440,269.7750,0,C,46082,2,1,.31173E-3,.46499E-4,0,0.359,SpaceX-E
STARLINK-1579,2020-055BJ,2026-01-02T20:16:42.000038,15.06413776,.0001514,53.0540,32.1977,80.4747,341.6233,0,C,46083,2,1,-.73285E-3,-.10939E-3,0,0.515,SpaceX-E
STARLINK-1585,2020-057A,2026-01-02T20:30:42.000019,15.54630632,.0013977,53.0492,211.6274,137.4307,186.4073,0,C,46117,2,1,.27586E-2,.18824E-2,0,0.258,SpaceX-E
STARLINK-1593,2020-057C,2026-01-02T20:33:41.999990,15.52662898,.0011682,53.0508,232.3967,123.8149,189.6431,0,C,46119,2,1,.24201E-2,.15331E-2,0,0.257,SpaceX-E
STARLINK-1601,2020-057D,2026-01-02T20:31:41.999981,15.65454034,.0014275,53.0475,227.4889,120.2615,201.3107,0,C,46120,2,1,.20501E-2,.21225E-2,0,0.261,SpaceX-E
STARLINK-1605,2020-057G,2026-01-02T20:55:42.000010,15.74309551,.0003214,53.0395,170.6289,141.0631,332.9008,0,C,46123,2,1,.2373E-2,.35566E-2,0,0.262,SpaceX-E
STARLINK-1614,2020-057H,2026-01-02T20:36:41.999962,15.75944942,.0002077,53.0386,169.9278,146.4258,231.5484,0,C,46124,2,1,.23604E-2,.38035E-2,0,0.273,SpaceX-E
STARLINK-1621,2020-057L,2026-01-02T20:19:42.000010,15.52417468,.0009141,53.0467,206.4671,102.7165,124.1394,0,C,46127,2,1,.29403E-2,.18462E-2,0,0.262,SpaceX-E
STARLINK-1622,2020-057M,2026-01-02T20:52:42.000038,15.45524080,.0005686,53.0282,182.4020,158.7581,214.4665,0,C,46128,2,1,.38124E-2,.18763E-2,0,0.254,SpaceX-E
STARLINK-1623,2020-057N,2026-01-02T20:29:41.999971,15.39188473,.0000913,53.0533,209.7659,105.0994,146.6497,0,C,46129,2,1,.97145E-3,.3844E-3,0,0.259,SpaceX-E
STARLINK-1624,2020-057P,2026-01-02T20:42:41.999990,15.51467412,.0012774,53.0483,192.3715,141.0771,182.5365,0,C,46130,2,1,.13646E-2,.82644E-3,0,0.255,SpaceX-E
STARLINK-1625,2020-057Q,2026-01-02T20:49:41.999981,15.52636232,.0012669,53.0507,212.2836,131.5650,184.9669,0,C,46131,2,1,.27683E-2,.17543E-2,0,0.263,SpaceX-E
STARLINK-1596,2020-057AA,2026-01-02T20:56:41.999971,15.35705690,.0005831,53.0440,182.2880,113.3684,43.5301,0,C,46141,2,1,.37565E-2,.13325E-2,0,0.249,SpaceX-E
STARLINK-1597,2020-057AB,2026-01-02T20:34:42.000038,15.27823546,.0001248,53.0542,251.2434,77.9736,185.2908,0,C,46142,2,1,.34799E-1,.98949E-2,0,0.467,SpaceX-E
STARLINK-1606,2020-057AD,2026-01-02T20:27:41.999962,15.45266865,.0013157,53.0508,214.5827,123.3177,195.1240,0,C,46144,2,1,.27768E-2,.13559E-2,0,0.255,SpaceX-E
STARLINK-1608,2020-057AF,2026-01-02T20:38:41.999971,15.06400158,.0001337,53.0534,252.1393,85.7931,24.0952,0,C,46146,2,1,-.12574E-2,-.18758E-3,0,0.295,SpaceX-E
STARLINK-1629,2020-057AK,2026-01-02T20:52:42.000038,15.71296449,.0003641,53.0243,193.7460,116.6270,71.1111,0,C,46150,2,1,.22112E-2,.29053E-2,0,0.269,SpaceX-E
STARLINK-1642,2020-057AP,2026-01-02T20:46:42.000010,15.68325147,.0006966,53.0429,203.2034,133.0952,346.1894,0,C,46154,2,1,.26155E-2,.30411E-2,0,0.266,SpaceX-E
STARLINK-1667,2020-057AQ,2026-01-02T20:55:42.000010,15.44862753,.0006862,53.0295,182.8909,160.9235,329.9700,0,C,46155,2,1,.39851E-2,.19182E-2,0,0.252,SpaceX-E
STARLINK-1545,2020-057AR,2026-01-02T20:45:41.999962,15.44352631,.0015465,53.0502,215.7840,123.7771,3.7510,0,C,46156,2,1,.30084E-2,.14259E-2,0,0.251,SpaceX-E
STARLINK-1587,2020-057AS,2026-01-02T20:54:41.999962,15.58911893,.0012632,53.0448,184.1086,133.0829,230.3893,0,C,46157,2,1,.29463E-2,.23618E-2,0,0.263,SpaceX-E
STARLINK-1595,2020-057AU,2026-01-02T20:15:41.999990,15.36801875,.0001704,53.0539,249.4529,126.3903,13.2735,0,C,46159,2,1,.26895E-2,.98664E-3,0,0.254,SpaceX-E
STARLINK-1598,2020-057AV,2026-01-02T20:34:42.000038,15.06387694,.0001242,53.0525,232.1538,92.6129,192.2171,0,C,46160,2,1,-.26789E-3,-.39966E-4,0,0.240,SpaceX-E
STARLINK-1612,2020-057AZ,2026-01-02T20:39:42.000019,15.54787521,.0002756,53.0407,176.2848,134.7245,229.9792,0,C,46164,2,1,.29048E-2,.1986E-2,0,0.255,SpaceX-E
STARLINK-1626,2020-057BC,2026-01-02T20:51:41.999990,15.40374837,.000074,53.0533,248.6862,112.0349,316.0007,0,C,46167,2,1,.78414E-3,.32258E-3,0,0.252,SpaceX-E
STARLINK-1627,2020-057BD,2026-01-02T20:14:42.000029,15.47162624,.0013839,53.0492,185.2174,153.2471,35.9075,0,C,46168,2,1,.36982E-2,.19325E-2,0,0.254,SpaceX-E
STARLINK-1633,2020-057BG,2026-01-02T20:51:41.999990,15.44213334,.0014125,53.0485,215.4513,121.4814,0.3979,0,C,46171,2,1,.99173E-3,.46598E-3,0,0.251,SpaceX-E
STARLINK-1635,2020-057BH,2026-01-02T20:15:41.999990,15.45132495,.0014606,53.0498,215.1707,121.5564,351.0653,0,C,46172,2,1,.29843E-2,.14522E-2,0,0.254,SpaceX-E
STARLINK-1640,2020-057BJ,2026-01-02T20:40:41.999981,15.17531413,.0001385,53.0536,251.8408,93.2799,295.9491,0,C,46173,2,1,.46592E-1,.97496E-2,0,0.482,SpaceX-E
STARLINK-1641,2020-057BK,2026-01-02T20:30:42.000019,15.41716458,.0003271,53.0504,238.5140,118.4251,193.5074,0,C,46174,2,1,.85159E-3,.36642E-3,0,0.250,SpaceX-E
STARLINK-1654,2020-062B,2026-01-02T20:56:41.999971,15.50697402,.0014722,53.0516,294.3201,81.2583,319.6585,0,C,46326,2,1,.27303E-2,.16149E-2,0,0.252,SpaceX-E
STARLINK-1686,2020-062D,2026-01-02T20:50:42.000029,15.48417941,.00154,53.0493,274.5998,91.2808,26.4774,0,C,46328,2,1,.25452E-2,.13883E-2,0,0.258,SpaceX-E
STARLINK-1695,2020-062E,2026-01-02T20:15:41.999990,15.31602820,.0001376,53.0536,291.0836,99.4873,344.2245,0,C,46329,2,1,.32431E-1,.10386E-1,0,0.479,SpaceX-E
STARLINK-1710,2020-062F,2026-01-02T20:56:41.999971,15.64575650,.000913,53.0401,249.2249,109.4077,194.5498,0,C,46330,2,1,.2033E-2,.20247E-2,0,0.264,SpaceX-E
STARLINK-1719,2020-062G,2026-01-02T20:20:41.999971,15.43934275,.0013862,53.0510,295.2472,69.9210,77.8807,0,C,46331,2,1,.28252E-2,.13186E-2,0,0.244,SpaceX-E
STARLINK-1723,2020-062J,2026-01-02T20:54:41.999962,15.55274962,.0016086,53.0506,293.3637,83.4524,201.0434,0,C,46333,2,1,.26934E-2,.18849E-2,0,0.257,SpaceX-E
STARLINK-1727,2020-062L,2026-01-02T20:56:41.999971,15.49141825,.0016231,53.0516,296.2791,83.0446,19.2025,0,C,46335,2,1,.29565E-2,.16567E-2,0,0.250,SpaceX-E
STARLINK-1738,2020-062N,2026-01-02T20:54:41.999962,15.62158330,.0008051,53.0414,250.4550,148.2353,164.2254,0,C,46336,2,1,.19757E-2,.17864E-2,0,0.261,SpaceX-E
STARLINK-1750,2020-062P,2026-01-02T20:41:42.000029,15.64150215,.000778,53.0425,262.4685,68.2174,122.2946,0,C,46337,2,1,.20651E-2,.2021E-2,0,0.267,SpaceX-E
STARLINK-1752,2020-062Q,2026-01-02T20:50:42.000029,15.54464988,.0016655,53.0511,293.8620,82.6524,201.5161,0,C,46338,2,1,.26332E-2,.17887E-2,0,0.257,SpaceX-E
STARLINK-1759,2020-062S,2026-01-02T20:44:42.000000,15.44099874,.0009337,53.0315,287.3199,97.9948,35.3990,0,C,46340,2,1,.26313E-2,.12322E-2,0,0.251,SpaceX-E
STARLINK-1762,2020-062U,2026-01-02T20:37:42.000010,15.06468269,.0001345,53.0538,312.1416,98.4094,57.6799,0,C,46342,2,1,-.50407E-2,-.75222E-3,0,0.646,SpaceX-E
STARLINK-1764,2020-062V,2026-01-02T20:43:42.000038,15.47289551,.0016054,53.0500,276.2232,90.3253,325.8090,0,C,46343,2,1,.27785E-2,.14579E-2,0,0.260,SpaceX-E
STARLINK-1765,2020-062W,2026-01-02T20:40:41.999981,15.54299806,.0011882,53.0474,267.7068,80.0906,222.1080,0,C,46344,2,1,.17343E-2,.11647E-2,0,0.264,SpaceX-E
STARLINK-1767,2020-062X,2026-01-02T20:42:41.999990,15.76745961,.0008147,53.0367,264.1588,117.6158,198.8900,0,C,46345,2,1,.19806E-2,.33065E-2,0,0.276,SpaceX-E
STARLINK-1547,2020-062Z,2026-01-02T20:45:41.999962,15.45956139,.0006869,53.0425,237.0706,95.9238,125.7623,0,C,46347,2,1,.25757E-2,.12844E-2,0,0.257,SpaceX-E
STARLINK-1553,2020-062AA,2026-01-02T20:56:41.999971,15.33481773,.0001547,53.0387,255.7291,16.0719,0.3679,0,C,46348,2,1,.69886E-3,.23002E-3,0,0.254,SpaceX-E
STARLINK-1575,2020-062AB,2026-01-02T20:32:42.000029,15.56678832,.0002426,53.0363,227.4864,122.4609,314.9458,0,C,46349,2,1,.11254E-2,.82161E-3,0,0.254,SpaceX-E
STARLINK-1646,2020-062AD,2026-01-02T20:42:41.999990,15.35687163,.0003743,53.0545,289.0543,126.1155,275.3112,0,C,46351,2,1,.24055E-2,.85114E-3,0,0.256,SpaceX-E
STARLINK-1653,2020-062AE,2026-01-02T20:49:41.999981,15.39478104,.001393,53.0496,278.0077,90.8781,320.7719,0,C,46352,2,1,.27082E-2,.10881E-2,0,0.258,SpaceX-E
STARLINK-1656,2020-062AF,2026-01-02T20:28:42.000010,15.16191373,.0001401,53.0536,311.9380,91.5878,349.6655,0,C,46353,2,1,.48466E-1,.97585E-2,0,0.440,SpaceX-E
STARLINK-1657,2020-062AG,2026-01-02T20:24:41.999990,15.50641676,.0013055,53.0498,292.9545,80.6972,18.4283,0,C,46354,2,1,.28093E-2,.1657E-2,0,0.246,SpaceX-E
